Time;Position;Rotation.X;Rotation.Y;FPS;Input;Position.x;Position.y;Position.z;distance;cumulative_distance;angle_diff
66281.9565;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9783;;-0.7701;4;0.4684;0;5.24409996737556;0
66281.9876;(-0.7701, 4.0000, 0.4684);330.8;18.8;32.0435;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.0221;(-0.7701, 4.0000, 0.4684);330.8;18.8;32.0273;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.0521;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7799;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.0844;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8493;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.1146;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8176;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.1478;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9224;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.1764;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7105;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.2084;(-0.7701, 4.0000, 0.4684);330.8;18.8;32.0202;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.2396;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9414;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.2699;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.97;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.3036;(-0.7701, 4.0000, 0.4684);330.8;18.8;32.0607;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.335;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8094;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.366;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8188;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.3962;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8358;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.4288;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9467;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.4606;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8429;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.4922;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7798;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.5233;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7695;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.5539;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8073;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.5846;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8941;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.6156;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9511;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.6485;(-0.7701, 4.0000, 0.4684);330.8;18.8;32.0067;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.6803;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.873;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.711;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7977;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.7436;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8642;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.7742;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7687;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.8065;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8459;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.8382;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7148;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.8686;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7076;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.901;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.823;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.9324;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7201;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.9651;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7705;;-0.7701;4;0.4684;0;5.24409996737556;0
66282.9952;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6366;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.0269;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7919;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.0582;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7667;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.0896;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7644;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.1212;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7857;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.1523;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.74;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.1838;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.834;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.2149;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7981;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.2465;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8082;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.2785;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8298;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.3086;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7563;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.3414;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9059;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.372;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7422;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.4026;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8543;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.4342;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9319;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.4663;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8792;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.4978;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8452;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.5298;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8122;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.5611;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7759;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.5927;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7948;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.6229;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7808;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.6551;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8816;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.6879;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.802;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.7182;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6759;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.7504;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8462;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.7821;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7122;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.8127;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7142;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.845;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7901;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.8762;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7278;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.9076;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7303;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.9397;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.779;;-0.7701;4;0.4684;0;5.24409996737556;0
66283.9711;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6948;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.0024;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7097;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.0323;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7322;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.0648;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8682;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.0956;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7878;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.1282;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8209;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.1591;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7091;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.1927;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8114;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.2218;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.5922;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.2536;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8189;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.2851;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7806;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.3172;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7957;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.3475;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7344;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.379;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8531;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.4112;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8398;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.4413;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.77;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.4725;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8837;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.5039;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.901;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.5356;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8793;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.5653;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8448;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.5982;(-0.7701, 4.0000, 0.4684);330.8;18.8;32.0172;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.6296;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8604;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.6612;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8598;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.6923;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8604;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.723;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8769;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.7568;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9453;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.7881;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6983;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.8197;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7323;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.8513;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7202;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.8823;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7199;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.9132;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7337;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.9453;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8351;;-0.7701;4;0.4684;0;5.24409996737556;0
66284.9771;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.765;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.0083;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7189;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.0392;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7683;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.0703;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8042;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.1019;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8424;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.1329;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8173;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.1645;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8798;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.196;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8108;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.2271;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8197;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.2586;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8712;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.2915;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8541;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.3231;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7013;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.3533;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7013;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.3859;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8174;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.4172;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.708;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.4488;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7348;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.4801;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7527;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.5109;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7529;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.5159;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7529;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.5431;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8219;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.5737;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7412;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.6067;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7973;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.6382;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.678;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.6693;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6968;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.7009;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7407;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.7325;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7054;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.7636;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6914;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.795;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7652;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.8276;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7745;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.8585;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6464;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.8905;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7669;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.9226;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6744;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.9531;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6111;;-0.7701;4;0.4684;0;5.24409996737556;0
66285.9837;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7051;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.0143;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7887;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.046;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8919;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.0778;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9076;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.1092;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8313;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.1406;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8363;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.1716;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8361;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.2022;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9014;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.2332;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9609;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.265;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.979;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.2961;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9226;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.3281;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9415;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.3605;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8697;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.3907;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7847;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.4236;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.9101;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.4548;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.732;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.4857;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7846;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.5172;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.807;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.5488;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8322;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.5792;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8041;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.612;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8948;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.6441;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7713;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.674;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6903;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.7063;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8522;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.7387;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7614;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.7703;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6867;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.8016;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6875;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.8343;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.724;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.8658;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.5991;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.8963;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.5984;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.9294;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6889;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.9612;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.5462;;-0.7701;4;0.4684;0;5.24409996737556;0
66286.9919;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.5652;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.0227;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6448;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.0547;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7115;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.0856;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7001;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.1181;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7423;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.1482;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6563;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.1797;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.8026;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.2117;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7821;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.2452;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7363;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.2752;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.5802;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.3077;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7193;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.3388;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6071;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.3698;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6823;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.4019;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7293;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.4324;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6681;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.4638;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7789;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.4954;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7469;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.5289;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7532;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.5595;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.547;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.5912;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6917;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.6233;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6406;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.6539;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6104;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.6859;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6829;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.718;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6944;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.7482;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.6191;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.7814;(-0.7701, 4.0000, 0.4684);330.8;18.8;31.7373;;-0.7701;4;0.4684;0;5.24409996737556;0
66287.8119;(-0.7701, 4.0000, 0.4684);331.9844;18.5024;31.598;;-0.7701;4;0.4684;0;5.24409996737556;1.18439999999998
66287.8436;(-0.7701, 4.0000, 0.4684);337.6353;17.0985;31.6595;;-0.7701;4;0.4684;0;5.24409996737556;5.65089999999998
66287.8756;(-0.7701, 4.0000, 0.4684);345.2677;15.507;31.6694;;-0.7701;4;0.4684;0;5.24409996737556;7.63240000000002
66287.911;(-0.7701, 4.0000, 0.4684);351.9875;14.5838;31.6453;;-0.7701;4;0.4684;0;5.24409996737556;6.71980000000002
66287.9455;(-0.7701, 4.0000, 0.4684);357.811;14.0176;31.2596;;-0.7701;4;0.4684;0;5.24409996737556;5.82349999999997
66287.9819;(-0.7701, 4.0000, 0.4684);1.0197;13.7587;31.0304;;-0.7701;4;0.4684;0;5.24409996737556;3.20870000000002
66288.0205;(-0.7701, 4.0000, 0.4684);2.306;13.6554;30.6633;;-0.7701;4;0.4684;0;5.24409996737556;1.28630000000001
66288.0546;(-0.7701, 4.0000, 0.4684);2.7898;13.6167;30.099;;-0.7701;4;0.4684;0;5.24409996737556;0.483800000000002
66288.0908;(-0.7701, 4.0000, 0.4684);2.9198;13.6064;29.996;;-0.7701;4;0.4684;0;5.24409996737556;0.129999999999995
66288.1217;(-0.7701, 4.0000, 0.4684);2.9721;13.6022;29.7398;;-0.7701;4;0.4684;0;5.24409996737556;0.0523000000000025
66288.1546;(-0.7701, 4.0000, 0.4684);2.9878;13.601;29.9585;;-0.7701;4;0.4684;0;5.24409996737556;0.0157000000000096
66288.1871;(-0.7701, 4.0000, 0.4684);3.2902;13.6004;30.0111;;-0.7701;4;0.4684;0;5.24409996737556;0.302400000000006
66288.2174;(-0.7701, 4.0000, 0.4684);5.041;13.6002;30.1019;;-0.7701;4;0.4684;0;5.24409996737556;1.7508
66288.2497;(-0.7701, 4.0000, 0.4684);7.1576;13.4901;30.3531;;-0.7701;4;0.4684;0;5.24409996737556;2.11660000000001
66288.2793;(-0.7701, 4.0000, 0.4684);9.1094;13.2683;30.4869;;-0.7701;4;0.4684;0;5.24409996737556;1.95179999999999
66288.3142;(-0.7701, 4.0000, 0.4684);10.2935;13.0144;30.7467;;-0.7701;4;0.4684;0;5.24409996737556;1.1841
66288.3505;(-0.7701, 4.0000, 0.4684);10.931;12.6879;30.4971;;-0.7701;4;0.4684;0;5.24409996737556;0.637499999999989
66288.3848;(-0.7701, 4.0000, 0.4684);11.0406;12.5009;30.2005;;-0.7701;4;0.4684;0;5.24409996737556;0.1096
66288.4202;(-0.7701, 4.0000, 0.4684);11.0154;12.4381;30.0728;;-0.7701;4;0.4684;0;5.24409996737556;-0.0252000000000123
66288.4528;(-0.7701, 4.0000, 0.4684);11.0056;12.4139;29.8919;;-0.7701;4;0.4684;0;5.24409996737556;-0.00980000000001269
66288.4838;(-0.7701, 4.0000, 0.4684);11.0024;12.4057;29.9732;;-0.7701;4;0.4684;0;5.24409996737556;-0.00319999999999254
66288.519;(-0.7701, 4.0000, 0.4684);11.0011;12.4025;30.1553;;-0.7701;4;0.4684;0;5.24409996737556;-0.00130000000001473
66288.5501;(-0.7701, 4.0000, 0.4684);11.6308;12.4009;29.9871;;-0.7701;4;0.4684;0;5.24409996737556;0.629700000000014
66288.5816;(-0.7701, 4.0000, 0.4684);12.795;12.344;30.1762;;-0.7701;4;0.4684;0;5.24409996737556;1.16419999999999
66288.6116;(-0.7701, 4.0000, 0.4684);13.5269;12.2631;30.3578;;-0.7701;4;0.4684;0;5.24409996737556;0.731899999999996
66288.6471;(-0.7701, 4.0000, 0.4684);13.8416;12.2284;30.5839;;-0.7701;4;0.4684;0;5.24409996737556;0.314699999999988
66288.6812;(-0.7701, 4.0000, 0.4684);14.0058;12.2103;30.3432;;-0.7701;4;0.4684;0;5.24409996737556;0.164199999999994
66288.7143;(-0.7701, 4.0000, 0.4684);14.0637;12.204;30.2343;;-0.7701;4;0.4684;0;5.24409996737556;0.0578999999999894
